order_id,customer_id,product_card_id,delivery_status,Sum of is_delayed,Sum of order_item_quantity,Sum of order_item_total_amount,Sum of profit_per_order,Sum of sales,Year,Quarter,Month,Day,Year,Quarter,Month,Day
1269,1526,957,Delayed,1,1,221.2969,-493.52237,299.98,2015,Qtr 3,July,28,2015,Qtr 2,April,10
1270,4616,365,On-time,0,2,98.99663,26.443253,119.98,2015,Qtr 2,May,9,2015,Qtr 1,March,14
1271,6661,502,Delayed,1,3,148.44,67.613945,150,2015,Qtr 2,June,22,2015,Qtr 1,February,24
1278,613,1014,Delayed,1,3,124.79,41.381653,149.94,2015,Qtr 1,January,23,2015,Qtr 1,January,15
1280,7492,627,Delayed,1,5,288.57193,101.38654,299.98,2015,Qtr 1,January,17,2015,Qtr 1,January,25
1281,3048,135,Delayed,1,1,21.27627,-35.52756,21.872417,2015,Qtr 1,January,23,2015,Qtr 1,January,25
1289,8653,1073,On-time,0,1,179.99,60.44818,199.99,2015,Qtr 1,February,22,2015,Qtr 1,February,18
1292,370,403,Delayed,1,1,124.63585,28.115862,129.99,2015,Qtr 1,January,29,2015,Qtr 2,April,11
1303,6456,957,Delayed,1,1,245.98,73.30068,299.98,2015,Qtr 2,June,1,2015,Qtr 1,February,10
1304,5624,1004,Early,0,1,359.98,165.4366,399.98,2015,Qtr 1,January,19,2015,Qtr 1,January,15
1306,2665,191,Early,0,1,81.98858,-26.173717,99.96544,2015,Qtr 1,January,16,2015,Qtr 1,January,27
1312,6945,191,Delayed,1,4,293.95,147.09807,399.96,2015,Qtr 1,January,21,2015,Qtr 1,January,20
1316,11606,1014,Delayed,1,2,98.38,-79.84639,99.96,2015,Qtr 1,January,24,2015,Qtr 1,January,17
1327,9973,365,Delayed,1,5,270.96973,-9.606746,299.95,2015,Qtr 1,January,23,2015,Qtr 1,January,1
1336,1044,776,Delayed,1,4,35.420902,10.347489,39.772884,2015,Qtr 3,September,6,2015,Qtr 1,March,30
1340,10647,1004,Delayed,1,1,327.98,92.077545,399.98,2015,Qtr 1,January,26,2015,Qtr 1,January,25
1343,7847,502,On-time,0,2,94.977295,27.661972,100,2015,Qtr 1,January,26,2015,Qtr 1,January,23
1351,9757,365,Early,0,3,169.98538,58.94638,179.97,2015,Qtr 1,January,22,2015,Qtr 1,January,25
1353,9717,1014,Delayed,1,4,173.98811,-73.70056,199.98,2015,Qtr 1,January,24,2015,Qtr 1,January,15
1358,8175,365,Delayed,1,3,148.47859,53.46188,179.97,2015,Qtr 3,July,22,2015,Qtr 1,March,12
1360,11560,502,Delayed,1,4,94.969986,20.208452,100,2015,Qtr 1,January,28,2015,Qtr 1,February,8
1362,8384,1004,Early,0,1,394.0348,-50.79237,399.98,2015,Qtr 1,January,22,2015,Qtr 1,January,20
1368,10605,403,Delayed,1,1,128.69,-35.575176,129.99,2015,Qtr 1,January,25,2015,Qtr 1,January,19
1372,9081,1014,On-time,0,5,228.86052,39.763344,249.9,2015,Qtr 2,April,24,2015,Qtr 1,February,14
1380,7537,627,Delayed,1,4,105.57973,-47.248554,129.99,2015,Qtr 1,January,23,2015,Qtr 1,January,16
1383,6450,502,On-time,0,1,45.48446,11.018083,50,2016,Qtr 1,January,30,2015,Qtr 4,November,22
1397,3121,365,On-time,0,5,254.98,129.54865,299.95,2015,Qtr 1,January,25,2015,Qtr 1,January,22
1404,9575,627,Early,0,3,103.99,29.395517,119.98,2015,Qtr 1,January,24,2015,Qtr 1,January,17
1409,12218,502,Early,0,2,93.812096,-190.66039,100,2015,Qtr 2,April,15,2015,Qtr 4,October,19
1412,6130,627,On-time,0,5,179.98154,16.627539,199.98,2015,Qtr 1,January,23,2015,Qtr 2,May,3
1414,1915,191,On-time,0,4,363.98,125.46484,357.1,2015,Qtr 1,February,9,2015,Qtr 1,February,27
1417,4779,365,Delayed,1,3,170.00124,18.454887,179.97,2015,Qtr 3,August,16,2015,Qtr 2,May,8
1419,6282,957,On-time,0,1,283.48,119.03646,299.98,2015,Qtr 1,January,7,2015,Qtr 1,January,1
1423,4990,1073,Early,0,1,167.99,12.832658,199.99,2015,Qtr 1,January,25,2015,Qtr 1,January,21
1432,6356,502,Delayed,1,5,188.93616,67.231255,250,2015,Qtr 1,January,24,2015,Qtr 1,January,24
1445,9980,1014,Delayed,1,5,211.49762,95.10344,249.9,2015,Qtr 1,January,29,2015,Qtr 1,January,26
1447,929,1004,Delayed,1,1,372.7764,130.87743,399.98,2015,Qtr 1,January,2,2015,Qtr 1,January,21
1448,3294,1073,Early,0,1,179.9685,20.440466,199.99,2015,Qtr 1,January,22,2015,Qtr 1,January,16
1451,1472,957,Delayed,1,1,251.98,-9.813135,299.98,2015,Qtr 1,March,17,2015,Qtr 1,February,15
1457,573,627,Delayed,1,1,38.126625,4.372576,39.99,2015,Qtr 4,November,4,2015,Qtr 2,May,18
1468,4618,1073,Delayed,1,1,195.99,97.638596,199.99,2015,Qtr 1,February,5,2015,Qtr 1,March,1
1472,10949,502,Early,0,2,100.504105,29.194324,100,2015,Qtr 1,January,18,2015,Qtr 1,January,18
1474,4987,403,On-time,0,1,127.39,24.607101,129.99,2015,Qtr 1,January,23,2015,Qtr 1,January,18
1476,7060,1004,Early,0,1,371.98,126.94418,399.98,2015,Qtr 1,January,25,2015,Qtr 1,January,19
1481,8811,627,On-time,0,1,31.417547,15.925684,39.99,2015,Qtr 1,February,5,2015,Qtr 1,January,28
1488,4451,502,Early,0,3,124.5,21.582727,150,2015,Qtr 2,April,4,2015,Qtr 1,March,11
1493,8930,1073,On-time,0,1,199.99,30.520811,199.99,2015,Qtr 1,January,30,2015,Qtr 1,January,1
1497,9771,191,Delayed,1,2,149.99,73.56938,199.98,2015,Qtr 1,January,2,2015,Qtr 1,February,25
1499,4972,957,Delayed,1,1,287.98,3.8093872,299.98,2015,Qtr 1,January,23,2015,Qtr 1,January,25
1509,5720,502,On-time,0,2,94.98266,39.6643,100,2015,Qtr 1,January,31,2015,Qtr 2,May,15
1516,5457,1014,Early,0,3,159.45067,-55.821712,134.04503,2015,Qtr 2,May,20,2015,Qtr 1,February,25
1522,9922,1014,Delayed,1,4,193.9201,-22.977745,199.92,2015,Qtr 2,April,5,2015,Qtr 1,March,15
1523,10557,365,On-time,0,5,248.98,-118.70907,299.95,2015,Qtr 1,January,19,2015,Qtr 1,January,17
1530,5401,502,Delayed,1,4,194.1661,1.7207468,200,2015,Qtr 1,January,29,2015,Qtr 2,May,20
1531,9017,502,Delayed,1,2,99.98824,42.663155,100,2015,Qtr 3,August,28,2015,Qtr 4,October,3
1536,1856,502,Early,0,4,191.9836,73.74763,200,2015,Qtr 1,January,24,2015,Qtr 1,February,4
1549,6472,365,Delayed,1,1,53.98456,21.248032,59.99,2015,Qtr 1,February,25,2015,Qtr 1,March,14
1552,1546,403,Early,0,1,103.99,14.969973,129.99,2015,Qtr 1,January,28,2015,Qtr 1,January,28
1561,7359,191,Delayed,1,1,97.49,36.015987,99.99,2015,Qtr 1,January,27,2015,Qtr 1,January,17
1565,11722,502,Early,0,5,206.2587,70.34846,250,2015,Qtr 4,November,9,2015,Qtr 3,September,30
1571,16194,365,Early,0,5,287.9548,22.094221,299.95,2015,Qtr 1,January,21,2015,Qtr 1,January,1
1575,11847,191,Delayed,1,4,359.98,-57.244663,399.96,2015,Qtr 1,February,8,2015,Qtr 1,January,24
1582,10336,365,Early,0,2,103.99,46.164284,119.98,2015,Qtr 1,January,25,2015,Qtr 1,January,25
1583,7728,1004,Delayed,1,1,325.461,116.376114,399.98,2015,Qtr 3,August,5,2015,Qtr 2,April,5
1587,7048,365,Delayed,1,1,59.874046,-29.152662,59.99,2015,Qtr 1,January,22,2015,Qtr 1,January,22
1589,7800,191,Delayed,1,5,461.04883,138.70433,499.95,2015,Qtr 1,March,19,2015,Qtr 1,January,19
1593,6270,1004,Delayed,1,1,359.98,123.76479,399.98,2015,Qtr 1,January,28,2015,Qtr 1,January,26
1605,2995,365,Delayed,1,4,237.42737,65.5879,239.96,2015,Qtr 4,October,1,2015,Qtr 4,October,11
1607,6497,502,Delayed,1,2,96.02052,-239.78839,100,2015,Qtr 1,February,19,2015,Qtr 1,January,11
1612,2673,1004,Delayed,1,1,360.3663,68.074554,399.98,2015,Qtr 1,January,29,2015,Qtr 3,September,2
1617,8091,957,Early,0,1,251.96,-148.0034,299.98,2015,Qtr 1,January,31,2015,Qtr 1,January,23
1619,1010,365,Delayed,1,1,59.39,-6.8639746,59.99,2015,Qtr 1,January,29,2015,Qtr 4,October,23
1630,10190,1073,Delayed,1,1,189.38927,37.678146,199.99,2015,Qtr 1,January,26,2015,Qtr 1,January,19
1650,2961,403,Early,0,1,126.02951,39.950066,129.99,2015,Qtr 3,September,15,2015,Qtr 2,May,18
1663,391,957,Delayed,1,1,260.98,125.5739,299.98,2015,Qtr 1,January,27,2015,Qtr 1,January,20
1665,6112,1073,Delayed,1,1,185.9619,61.055023,199.99,2015,Qtr 1,January,18,2015,Qtr 1,January,8
1669,2647,1073,On-time,0,1,188.99121,22.692894,199.99,2015,Qtr 1,January,24,2015,Qtr 1,January,26
1709,3844,810,Delayed,1,2,36.222046,14.879069,49.970947,2015,Qtr 1,January,31,2015,Qtr 1,January,13
1711,1003,1014,Early,0,2,95.96,44.942238,99.96,2015,Qtr 1,January,30,2015,Qtr 1,January,22
1726,6150,191,Early,0,1,103.99,-385.48438,100,2015,Qtr 1,January,25,2015,Qtr 1,January,29
1728,6993,502,On-time,0,4,95.55386,42.30057,119.98,2015,Qtr 1,January,2,2015,Qtr 1,January,20
1729,5129,403,Early,0,1,106.59,-63.71878,129.99,2015,Qtr 2,April,12,2015,Qtr 1,February,16
1734,2156,1073,Delayed,1,1,189.99,26.818172,199.99,2015,Qtr 1,January,30,2015,Qtr 4,December,2
1748,1699,1073,Delayed,1,1,163.98778,70.936966,199.99,2015,Qtr 1,January,25,2015,Qtr 1,January,16
1755,1103,365,On-time,0,1,58.19,26.08978,59.99,2015,Qtr 1,February,2,2015,Qtr 1,January,31
1785,8649,824,Delayed,1,1,41.496956,-26.326044,49.98,2015,Qtr 1,February,2,2015,Qtr 1,January,30
1789,4233,957,Delayed,1,1,245.28458,-222.33884,299.98,2015,Qtr 1,February,14,2015,Qtr 1,January,26
1792,1369,403,On-time,0,1,122.84,44.61619,129.99,2015,Qtr 1,January,28,2015,Qtr 1,March,4
1793,3150,365,Delayed,1,5,254.98,113.820885,299.95,2015,Qtr 4,October,5,2015,Qtr 2,April,11
1803,12255,403,Delayed,1,1,129.99,-26.10527,129.99,2015,Qtr 1,February,2,2015,Qtr 1,January,26
1815,7033,627,On-time,0,5,167.99,83.043396,199.95,2015,Qtr 3,August,31,2015,Qtr 2,May,21
1835,9130,403,On-time,0,1,112.864296,41.2438,129.99,2015,Qtr 1,February,1,2015,Qtr 1,January,27
1858,8842,502,Delayed,1,3,141.15169,53.596565,150,2015,Qtr 3,August,14,2015,Qtr 1,March,31
1863,10625,403,Delayed,1,1,114.39,9.814383,129.99,2015,Qtr 2,June,7,2015,Qtr 1,March,1
1876,10196,1014,Delayed,1,3,151.16312,43.537315,150,2015,Qtr 1,February,1,2015,Qtr 1,January,28
1879,3055,1014,On-time,0,2,83.97,18.256329,99.96,2015,Qtr 1,January,30,2015,Qtr 3,July,24
1881,7497,191,Delayed,1,4,363.98,104.52979,399.96,2015,Qtr 1,February,7,2015,Qtr 2,May,22
1884,1242,1014,Early,0,2,96.63005,31.76164,99.96,2015,Qtr 1,January,25,2015,Qtr 1,January,21
1889,11190,365,Early,0,4,227.85884,19.450203,239.96,2015,Qtr 1,January,2,2015,Qtr 1,January,29
1890,4850,502,Delayed,1,4,107.89,27.516233,100,2015,Qtr 1,February,17,2015,Qtr 1,January,29
1897,4651,627,Delayed,1,4,128.40257,40.426643,129.99,2015,Qtr 1,January,26,2015,Qtr 1,January,26
1898,11273,627,Early,0,4,165.99,61.719555,179.97,2015,Qtr 1,January,30,2015,Qtr 1,January,28
1900,7276,1073,Delayed,1,1,193.99,-715.00977,199.99,2015,Qtr 1,February,1,2015,Qtr 1,January,21
1909,437,1073,Delayed,1,1,191.9337,72.38439,199.99,2015,Qtr 4,November,22,2015,Qtr 4,October,22
1915,2858,627,Delayed,1,2,81.97882,34.295143,79.95036,2015,Qtr 1,March,25,2015,Qtr 1,February,16
1939,8511,365,Delayed,1,1,118.29,26.024492,119.98,2015,Qtr 1,February,6,2015,Qtr 1,February,3
1940,3218,1004,Delayed,1,1,339.98,150.61272,399.98,2015,Qtr 1,January,30,2015,Qtr 1,February,2
1942,8945,957,Early,0,1,290.962,76.5758,299.98,2015,Qtr 1,February,7,2015,Qtr 1,January,31
1943,343,502,Delayed,1,3,143.96739,-24.376146,150,2015,Qtr 2,April,7,2015,Qtr 2,June,25
1951,5207,502,Delayed,1,5,200.35106,0.11027937,250,2015,Qtr 1,February,15,2015,Qtr 1,February,6
1975,3520,403,Delayed,1,1,102.02286,48.879086,129.99,2015,Qtr 1,February,4,2015,Qtr 1,January,23
1982,3799,1004,Early,0,1,339.98,147.06337,399.98,2015,Qtr 1,February,19,2015,Qtr 2,April,11
1985,1115,403,Early,0,1,126.09,0,129.99,2015,Qtr 1,January,26,2015,Qtr 1,February,2
1999,3544,957,Delayed,1,1,254.98,83.17678,299.98,2015,Qtr 1,February,2,2015,Qtr 1,January,26
2012,8565,1014,Delayed,1,3,159.94661,49.557728,141.78484,2015,Qtr 1,February,3,2015,Qtr 1,January,27
2014,11300,957,Early,0,1,278.98,93.45138,299.98,2015,Qtr 3,August,25,2015,Qtr 3,August,29
2015,3378,823,Early,0,3,143.97858,61.874664,149.94,2015,Qtr 1,March,21,2015,Qtr 1,February,13
2025,3060,191,Delayed,1,1,82.97,38.22222,99.99,2015,Qtr 1,February,3,2015,Qtr 1,January,31
2032,4784,1004,On-time,0,1,377.98,60.503716,399.98,2015,Qtr 1,February,2,2015,Qtr 1,January,29
2033,11128,957,Delayed,1,1,293.96695,34.13434,299.98,2015,Qtr 1,February,6,2015,Qtr 4,December,4
2055,1739,365,Delayed,1,1,57.59,22.501995,59.99,2015,Qtr 1,February,2,2015,Qtr 1,February,1
2063,9056,957,Early,0,1,283.47977,134.25157,299.98,2015,Qtr 2,May,3,2015,Qtr 1,March,3
2076,8038,365,On-time,0,5,239.98,80.24592,299.95,2015,Qtr 1,February,22,2015,Qtr 1,March,27
2081,11570,1004,Delayed,1,1,327.98,53.02593,399.98,2015,Qtr 1,February,7,2015,Qtr 1,January,27
2084,9819,1004,Delayed,1,1,398.35165,51.37437,399.98,2015,Qtr 4,November,11,2015,Qtr 2,May,9
2085,9138,365,On-time,0,2,113.09,-54.68327,119.98,2015,Qtr 2,April,22,2015,Qtr 1,February,16
2086,7637,403,Delayed,1,1,110.49,38.486282,129.99,2015,Qtr 1,February,10,2015,Qtr 1,January,22
2092,8769,1004,Delayed,1,1,399.98,102.33707,399.98,2015,Qtr 1,February,2,2015,Qtr 2,May,25
2094,9622,191,Delayed,1,4,299.98975,-483.234,299.98,2015,Qtr 1,February,16,2015,Qtr 1,January,10
2104,10834,502,Early,0,3,149.96083,21.355831,150,2015,Qtr 1,February,1,2015,Qtr 1,February,3
2121,6888,502,Delayed,1,1,49.773884,12.314396,50,2015,Qtr 1,February,2,2015,Qtr 1,January,29
2123,8320,1014,Early,0,3,129.99,21.087984,149.94,2015,Qtr 1,February,7,2015,Qtr 1,February,6
2128,153,627,Delayed,1,4,131.99376,38.6758,159.96,2015,Qtr 3,July,25,2015,Qtr 1,March,4
2150,703,792,Early,0,4,86.975174,41.15064,99.96,2015,Qtr 1,February,10,2015,Qtr 1,February,9
2154,3872,365,On-time,0,3,163.937,-10.509982,179.97,2015,Qtr 1,February,5,2015,Qtr 1,February,1
2162,3615,502,Early,0,3,127.420784,58.786045,150,2015,Qtr 1,February,28,2015,Qtr 1,February,1
2167,3438,627,Delayed,1,4,139.03044,54.98584,149.94,2015,Qtr 1,February,11,2015,Qtr 1,January,25
2169,9745,502,Delayed,1,1,42,0,50,2015,Qtr 1,February,3,2015,Qtr 1,February,3
2175,9205,502,On-time,0,3,147,66.08087,150,2015,Qtr 1,February,9,2015,Qtr 1,January,31
2199,9700,957,On-time,0,1,289.1688,99.88607,299.98,2015,Qtr 3,September,25,2015,Qtr 2,May,10
2203,6699,627,Delayed,1,5,195.99,28.098932,199.95,2015,Qtr 1,January,31,2015,Qtr 1,January,31
2210,5428,365,Delayed,1,1,34.47606,1.2834703,39.99,2015,Qtr 1,January,18,2015,Qtr 1,February,15
2225,2851,502,Delayed,1,2,83.98796,24.13539,100,2015,Qtr 1,January,21,2015,Qtr 1,February,4
2228,9532,502,Early,0,4,189.99115,18.732964,200,2015,Qtr 2,May,15,2015,Qtr 2,April,4
2240,2478,645,On-time,0,2,49.0312,1.2506893,58.860527,2015,Qtr 1,March,16,2015,Qtr 1,February,6
2249,3079,1073,Delayed,1,1,159.99,42.912872,199.99,2015,Qtr 2,April,9,2015,Qtr 1,February,4
2252,3335,365,Early,0,3,163.99,24.297867,179.97,2015,Qtr 1,February,11,2016,Qtr 1,January,30
2255,1710,957,Delayed,1,1,272.43823,32.868423,299.98,2015,Qtr 1,February,12,2015,Qtr 1,February,3
2262,11175,365,Delayed,1,4,191.99,-10.125177,239.96,2015,Qtr 1,February,15,2015,Qtr 1,February,1
2265,3568,365,Early,0,5,224.95798,-255.53307,299.95,2015,Qtr 1,February,2,2015,Qtr 1,January,28
2267,7137,804,On-time,0,2,37.56185,6.856538,39.99,2015,Qtr 1,February,8,2015,Qtr 1,March,3
2277,4550,365,Delayed,1,2,106.59,6.667727,119.98,2015,Qtr 1,February,3,2015,Qtr 1,February,1
2288,4302,627,Delayed,1,5,179.97,14.151216,199.95,2015,Qtr 1,February,11,2015,Qtr 1,February,9
2305,3817,365,On-time,0,5,245.24916,117.49966,299.95,2015,Qtr 1,March,1,2015,Qtr 1,January,1
2319,11945,627,Delayed,1,3,114.12531,31.905724,119.98,2015,Qtr 4,October,16,2015,Qtr 2,June,18
2323,8334,403,Delayed,1,1,118.29,28.126888,129.99,2015,Qtr 4,December,24,2015,Qtr 3,July,5
2335,3690,282,Delayed,1,5,143.98,70.867874,150,2015,Qtr 1,February,17,2015,Qtr 1,February,4
2360,9748,1014,Delayed,1,2,89.931656,13.854259,99.96,2015,Qtr 2,May,6,2016,Qtr 2,April,21
2367,5025,1073,On-time,0,1,179.96565,47.978527,199.99,2015,Qtr 1,February,8,2015,Qtr 1,February,10
2372,2997,103,Delayed,1,3,82.989136,5.7172832,59.99,2015,Qtr 1,February,10,2015,Qtr 1,January,2
2379,11927,1014,Delayed,1,2,95.98934,34.881638,99.96,2015,Qtr 1,February,10,2015,Qtr 2,May,18
2387,9466,1014,On-time,0,5,197.35631,98.74174,249.9,2015,Qtr 3,August,5,2015,Qtr 2,June,2
2388,11612,191,On-time,0,3,319.98,60.7283,299.98,2015,Qtr 1,February,7,2015,Qtr 1,February,4
2390,9772,1004,Delayed,1,1,374.76535,-0.94191504,399.98,2015,Qtr 1,March,29,2015,Qtr 1,February,9
2391,10285,403,On-time,0,1,131.65863,21.23153,129.99,2015,Qtr 1,February,3,2015,Qtr 1,February,6
2392,6315,403,Early,0,1,118.29,-261.51932,129.99,2015,Qtr 1,March,3,2015,Qtr 1,February,3
2400,4731,957,Delayed,1,1,247.57542,-73.53028,299.98,2015,Qtr 1,March,7,2016,Qtr 1,February,7
2408,4332,1073,Delayed,1,1,195.97641,61.56136,199.99,2015,Qtr 1,February,7,2015,Qtr 1,January,31
2416,2866,1073,Delayed,1,1,173.99,81.6307,199.99,2015,Qtr 1,February,13,2015,Qtr 1,January,27
2420,7567,191,Early,0,3,248.96825,36.54828,299.97,2015,Qtr 3,July,12,2015,Qtr 2,April,3
2430,8198,1073,On-time,0,1,159.99733,61.434296,199.99,2015,Qtr 1,February,14,2015,Qtr 1,February,7
2431,5526,1073,On-time,0,1,158.90768,74.810005,199.99,2015,Qtr 1,February,15,2015,Qtr 1,February,16
2454,8399,365,Early,0,3,175.97978,81.27788,179.97,2015,Qtr 1,March,9,2015,Qtr 1,February,10
2457,10866,1073,Delayed,1,1,188.9201,34.278584,199.99,2015,Qtr 1,February,11,2015,Qtr 1,January,31
2459,6189,502,On-time,0,4,191.9899,62.997177,200,2015,Qtr 1,February,19,2016,Qtr 1,January,2
2464,6602,502,Delayed,1,5,199.99,2.8849947,250,2015,Qtr 4,October,14,2015,Qtr 2,May,8
2468,6969,403,Early,0,1,103.99,-113.05298,129.99,2015,Qtr 1,February,2,2015,Qtr 1,January,30
2477,1833,403,On-time,0,1,110.49,46.23912,129.99,2015,Qtr 1,February,6,2015,Qtr 1,January,2
2478,7959,1004,Early,0,1,299.97882,-118.868286,399.98,2016,Qtr 1,February,21,2015,Qtr 4,December,30
2487,2425,403,Early,0,1,110.49,27.69551,129.99,2015,Qtr 1,February,12,2015,Qtr 1,February,7
2493,2521,627,Delayed,1,4,163.94336,47.513954,164.30923,2015,Qtr 1,February,12,2015,Qtr 1,February,23
2499,3305,365,Delayed,1,3,158.4947,75.15599,179.97,2015,Qtr 1,February,13,2015,Qtr 1,February,10
2510,2553,1073,On-time,0,1,170.975,80.67765,199.99,2015,Qtr 1,February,12,2015,Qtr 1,February,11
2542,2115,403,Delayed,1,1,97.49,-367.18915,129.99,2015,Qtr 1,February,18,2015,Qtr 1,January,2
2543,7567,627,Delayed,1,3,97.81903,9.018852,100,2015,Qtr 3,August,29,2015,Qtr 2,April,22
2545,2914,1004,Delayed,1,1,319.98,159.10464,399.98,2015,Qtr 1,February,5,2015,Qtr 1,January,30
2547,3646,365,Delayed,1,5,248.98,-66.96597,299.95,2015,Qtr 1,February,8,2015,Qtr 1,February,1
2558,8677,957,On-time,0,1,290.96033,77.94649,299.98,2015,Qtr 1,February,7,2015,Qtr 1,February,6
2575,9303,191,Early,0,4,347.98,38.18471,399.96,2015,Qtr 1,February,9,2015,Qtr 1,February,11
2591,8722,1014,Delayed,1,3,149.97037,52.690025,150,2016,Qtr 1,February,26,2015,Qtr 4,October,10
2597,7782,502,Early,0,1,43.19871,16.401562,50,2015,Qtr 1,February,11,2015,Qtr 1,February,1
2599,8569,365,On-time,0,2,99.90677,11.447773,119.97,2015,Qtr 1,January,2,2015,Qtr 1,January,31
2606,8661,1014,On-time,0,2,82.99118,41.876884,99.96,2015,Qtr 1,February,15,2015,Qtr 2,April,22
2612,3659,191,Delayed,1,3,245.98,-25.933504,299.97,2015,Qtr 1,February,6,2015,Qtr 1,February,10
2623,1290,1004,Delayed,1,1,379.98,124.901825,399.98,2015,Qtr 1,March,17,2015,Qtr 1,January,3
2625,5283,627,On-time,0,2,79.97076,38.212315,79.98936,2015,Qtr 1,February,14,2015,Qtr 1,February,5
2626,5741,403,Delayed,1,1,116.99,56.639225,129.99,2015,Qtr 1,February,5,2015,Qtr 1,February,14
2636,10849,1014,On-time,0,1,48.487312,23.330929,49.98,2015,Qtr 2,May,14,2015,Qtr 1,March,19
2645,11574,957,Delayed,1,1,263.9677,25.299349,299.98,2015,Qtr 3,August,8,2015,Qtr 2,May,11
2647,10216,403,Early,0,1,112.66334,14.964941,129.99,2015,Qtr 1,March,3,2015,Qtr 1,January,17
2648,9094,502,On-time,0,4,179.97249,35.11424,200,2015,Qtr 1,February,12,2015,Qtr 4,December,12
2650,9260,403,Early,0,1,113.09,-90.23941,129.99,2015,Qtr 1,January,2,2015,Qtr 1,February,28
2657,11732,502,Delayed,1,5,217.41298,-15.918929,250,2015,Qtr 2,April,12,2015,Qtr 1,February,14
2660,4328,502,On-time,0,2,87.68806,34.872696,100,2015,Qtr 1,February,13,2015,Qtr 1,February,13
2667,7308,502,On-time,0,5,242.4839,-37.370556,250,2015,Qtr 1,February,13,2015,Qtr 1,February,3
2681,7165,627,Early,0,2,56.99,19.164536,79.98,2015,Qtr 1,February,7,2015,Qtr 1,February,2
2696,5022,191,Early,0,1,101.43524,29.41932,100,2015,Qtr 1,February,12,2015,Qtr 1,February,14
2698,8996,365,Delayed,1,2,94.49315,23.879354,119.98,2015,Qtr 1,February,9,2015,Qtr 1,January,9
2706,3864,1014,Early,0,5,199.47247,85.055786,249.9,2015,Qtr 1,February,11,2015,Qtr 1,February,8
2721,3469,1014,Delayed,1,2,74.17009,-139.44662,99.96,2015,Qtr 2,May,14,2015,Qtr 1,February,22
2741,2912,191,Early,0,5,480.7771,-29.730799,499.95,2015,Qtr 1,February,13,2015,Qtr 1,February,8
2742,10642,365,On-time,0,1,49.078323,12.740667,59.99,2015,Qtr 3,July,28,2015,Qtr 1,March,6
2751,1222,191,Early,0,3,251.98,56.918907,299.97,2015,Qtr 1,February,10,2015,Qtr 1,February,14
2752,3894,957,Delayed,1,1,254.96,-279.9363,299.98,2015,Qtr 1,January,17,2015,Qtr 1,February,13
2773,10173,1073,Delayed,1,1,188.99,63.86419,199.99,2015,Qtr 1,February,15,2015,Qtr 1,February,6
2776,7141,365,Delayed,1,4,227.73276,97.12048,239.96,2015,Qtr 1,March,7,2015,Qtr 1,February,11
2784,7465,1014,Early,0,3,148.6601,-104.593765,149.94,2015,Qtr 1,February,5,2015,Qtr 1,February,15
2785,1852,1014,Delayed,1,1,47.4871,14.937587,49.98,2015,Qtr 1,February,21,2015,Qtr 1,January,9
2792,7309,1014,Delayed,1,5,200.18887,34.280975,249.9,2015,Qtr 4,December,14,2015,Qtr 4,December,3
2798,1498,1004,On-time,0,1,296.978,109.15003,399.98,2015,Qtr 2,April,3,2015,Qtr 2,May,27
2801,1330,886,Delayed,1,4,89.98443,-80.33222,99.96,2015,Qtr 1,February,10,2015,Qtr 1,February,10
2803,2572,627,Delayed,1,1,39.260338,9.627647,39.99,2015,Qtr 1,February,7,2015,Qtr 1,January,13
2804,87,191,On-time,0,1,88.8728,36.2637,99.99,2015,Qtr 1,February,25,2015,Qtr 1,February,2
2818,10908,365,Early,0,5,278.98,90.92078,299.95,2015,Qtr 1,February,14,2015,Qtr 3,August,21
2849,3134,627,Early,0,5,188.99,11.887715,199.98,2015,Qtr 1,February,15,2015,Qtr 1,February,10
2868,5070,957,On-time,0,1,251.96571,70.06977,299.98,2015,Qtr 4,October,15,2015,Qtr 2,June,27
2891,5240,403,Delayed,1,1,107.89,4.368943,129.99,2015,Qtr 1,February,24,2015,Qtr 1,February,19
2903,1942,191,Delayed,1,3,284.9748,97.34458,299.97,2015,Qtr 1,January,7,2015,Qtr 1,March,5
2914,2699,274,Delayed,1,3,149.94,75.49199,179.97,2015,Qtr 1,February,7,2015,Qtr 1,February,7
2943,4248,1073,Delayed,1,1,165.97617,-80.419846,199.99,2015,Qtr 4,December,12,2015,Qtr 3,July,16
2962,9537,403,Early,0,1,124.49857,-101.31564,129.99,2015,Qtr 1,February,20,2015,Qtr 2,April,30
2973,10134,926,Early,0,4,101.97402,29.968367,100,2015,Qtr 1,February,21,2016,Qtr 1,March,10
2977,1610,957,Delayed,1,1,249.92178,-248.10675,299.98,2015,Qtr 1,February,7,2015,Qtr 1,February,18
2991,9911,365,On-time,0,4,199.17,54.00648,239.96,2015,Qtr 3,September,5,2015,Qtr 2,June,27
2999,9850,1004,Delayed,1,1,363.98,83.1116,399.98,2015,Qtr 3,July,14,2015,Qtr 1,March,26
3000,242,1073,Delayed,1,1,222.16992,97.07772,199.99,2015,Qtr 4,October,22,2015,Qtr 3,July,16
3004,10521,1014,Delayed,1,4,191.99,51.858475,199.92,2015,Qtr 1,February,8,2015,Qtr 1,February,7
3005,11193,1014,Early,0,3,148.4776,44.511257,159.95148,2015,Qtr 1,February,9,2015,Qtr 1,February,26
3006,9621,1014,Early,0,3,156.57,39.623405,149.94,2015,Qtr 1,February,21,2015,Qtr 1,February,23
